<s>             | dit             | topic 303      topic 251      topic 242      topic 187      
voor            | een             | topic 251      topic 455      topic 159      topic 225      
een             | professional    | topic 297      topic 134      topic 159      topic 251      
professional    | is              | topic 159      topic 251      topic 297      topic 225      
is              | dat             | topic 251      topic 159      topic 440      topic 303      
dat             | een             | topic 303      topic 251      topic 242      topic 187      
een             | zware           | topic 134      topic 159      topic 297      topic 251      
zware           | misser          | topic 134      topic 297      topic 50       topic 267      
misser          | </s>            | topic 159      topic 251      topic 433      topic 225      
<s>             | een             | topic 303      topic 242      topic 251      topic 187      
een             | double          | topic 134      topic 297      topic 251      topic 159      
double          | <UNK>           | topic 251      topic 225      topic 159      topic 297      
<UNK>           | ja              | topic 251      topic 159      topic 433      topic 225      
ja              | </s>            | topic 159      topic 242      topic 251      topic 303      
<s>             | twee            | topic 303      topic 242      topic 251      topic 187      
twee            | boven           | topic 164      topic 428      topic 297      topic 245      
boven           | paragraaf       | topic 225      topic 455      topic 81       topic 251      
paragraaf       | </s>            | topic 159      topic 251      topic 297      topic 225      
<s>             | courante        | topic 303      topic 251      topic 242      topic 187      
courante        | praktijk        | topic 164      topic 428      topic 297      topic 245      
praktijk        | voor            | topic 159      topic 251      topic 281      topic 297      
voor            | een             | topic 455      topic 297      topic 281      topic 159      
een             | amateur         | topic 297      topic 159      topic 134      topic 50       
amateur         | voor            | topic 159      topic 251      topic 225      topic 297      
voor            | een             | topic 455      topic 251      topic 225      topic 297      
een             | professional    | topic 297      topic 134      topic 159      topic 267      
professional    | een             | topic 159      topic 251      topic 297      topic 225      
een             | catastrofe      | topic 134      topic 297      topic 159      topic 267      
catastrofe      | </s>            | topic 159      topic 251      topic 225      topic 442      
<s>             | een             | topic 251      topic 303      topic 242      topic 433      
een             | triple          | topic 134      topic 297      topic 251      topic 159      
triple          | <UNK>           | topic 251      topic 225      topic 433      topic 159      
<UNK>           | daarvan         | topic 251      topic 159      topic 225      topic 433      
daarvan         | wordt           | topic 251      topic 159      topic 433      topic 225      
wordt           | een             | topic 251      topic 433      topic 225      topic 134      
een             | amateur         | topic 134      topic 159      topic 295      topic 297      
amateur         | zeer            | topic 159      topic 251      topic 225      topic 134      
zeer            | <UNK>           | topic 134      topic 159      topic 440      topic 433      
<UNK>           | een             | topic 159      topic 251      topic 225      topic 433      
een             | professional    | topic 134      topic 159      topic 267      topic 297      
professional    | die             | topic 159      topic 251      topic 433      topic 225      
die             | het             | topic 251      topic 433      topic 303      topic 242      
het             | overkomt        | topic 433      topic 134      topic 251      topic 440      
overkomt        | levert          | topic 159      topic 251      topic 433      topic 84       
levert          | zijn            | topic 159      topic 251      topic 433      topic 442      
zijn            | clubs           | topic 159      topic 251      topic 433      topic 267      
clubs           | in              | topic 159      topic 251      topic 433      topic 225      
in              | </s>            | topic 281      topic 455      topic 433      topic 225      
<s>             | met             | topic 251      topic 303      topic 433      topic 225      
met             | <UNK>           | topic 225      topic 251      topic 455      topic 281      
<UNK>           | boven           | topic 251      topic 297      topic 159      topic 267      
boven           | par             | topic 455      topic 225      topic 251      topic 297      
par             | zijn            | topic 297      topic 251      topic 267      topic 159      
zijn            | we              | topic 251      topic 297      topic 267      topic 225      
we              | bij             | topic 433      topic 251      topic 442      topic 281      
bij             | <UNK>           | topic 455      topic 251      topic 225      topic 281      
<UNK>           | </s>            | topic 159      topic 251      topic 297      topic 225      
<s>             | schijnt         | topic 251      topic 303      topic 242      topic 433      
schijnt         | één           | topic 251      topic 242      topic 433      topic 84       
één           | keer            | topic 297      topic 164      topic 428      topic 225      
keer            | per             | topic 251      topic 433      topic 159      topic 81       
per             | halve           | topic 164      topic 289      topic 297      topic 245      
halve           | eeuw            | topic 245      topic 133      topic 289      topic 297      
eeuw            | voor            | topic 159      topic 251      topic 433      topic 225      
voor            | te              | topic 251      topic 455      topic 225      topic 159      
te              | komen           | topic 134      topic 188      topic 422      topic 358      
komen           | in              | topic 159      topic 251      topic 225      topic 433      
in              | het             | topic 455      topic 225      topic 281      topic 295      
het             | professionele   | topic 134      topic 297      topic 289      topic 267      
professionele   | golf            | topic 297      topic 134      topic 159      topic 455      
golf            | maar            | topic 159      topic 251      topic 225      topic 94       
maar            | niemand         | topic 251      topic 303      topic 433      topic 440      
niemand         | weet            | topic 187      topic 242      topic 440      topic 159      
weet            | waar            | topic 242      topic 303      topic 187      topic 440      
waar            | </s>            | topic 303      topic 242      topic 251      topic 187      
<s>             | bij             | topic 303      topic 251      topic 242      topic 187      
bij             | analogie        | topic 251      topic 455      topic 225      topic 303      
analogie        | moet            | topic 251      topic 225      topic 455      topic 281      
moet            | vijf            | topic 242      topic 303      topic 440      topic 251      
vijf            | boven           | topic 164      topic 428      topic 297      topic 245      
boven           | par             | topic 455      topic 225      topic 263      topic 281      
par             | dan             | topic 297      topic 251      topic 159      topic 225      
dan             | een             | topic 251      topic 159      topic 225      topic 289      
een             | <UNK>           | topic 134      topic 297      topic 267      topic 295      
<UNK>           | <UNK>           | topic 159      topic 251      topic 225      topic 297      
<UNK>           | zijn            | topic 159      topic 251      topic 225      topic 297      
zijn            | </s>            | topic 159      topic 251      topic 225      topic 433      
<s>             | nooit           | topic 251      topic 303      topic 242      topic 225      
nooit           | tegengekomen    | topic 440      topic 433      topic 281      topic 159      
tegengekomen    | in              | topic 242      topic 187      topic 251      topic 303      
in              | de              | topic 455      topic 281      topic 225      topic 251      
de              | vakliteratuur   | topic 297      topic 134      topic 455      topic 267      
vakliteratuur   | </s>            | topic 159      topic 251      topic 225      topic 433      
<s>             | zes             | topic 303      topic 251      topic 242      topic 187      
zes             | zou             | topic 164      topic 428      topic 297      topic 263      
zou             | <UNK>           | topic 242      topic 303      topic 440      topic 451      
<UNK>           | kunnen          | topic 251      topic 225      topic 433      topic 281      
kunnen          | zijn            | topic 134      topic 281      topic 159      topic 52       
zijn            | al              | topic 159      topic 251      topic 225      topic 84       
al              | doet            | topic 251      topic 433      topic 81       topic 440      
doet            | dat             | topic 251      topic 242      topic 303      topic 433      
dat             | meer            | topic 251      topic 303      topic 242      topic 433      
meer            | denken          | topic 159      topic 433      topic 251      topic 451      
denken          | aan             | topic 159      topic 251      topic 451      topic 242      
aan             | een             | topic 251      topic 159      topic 281      topic 433      
een             | goedkope        | topic 134      topic 267      topic 159      topic 297      
goedkope        | gore            | topic 134      topic 297      topic 267      topic 385      
gore            | tent            | topic 297      topic 159      topic 267      topic 251      
tent            | in              | topic 159      topic 251      topic 225      topic 433      
in              | Soho            | topic 225      topic 251      topic 281      topic 455      
Soho            | </s>            | topic 159      topic 251      topic 225      topic 433      
<s>             | en              | topic 251      topic 303      topic 242      topic 225      
en              | dan             | topic 242      topic 303      topic 251      topic 187      
dan             | zijn            | topic 251      topic 84       topic 451      topic 440      
zijn            | we              | topic 251      topic 242      topic 303      topic 433      
we              | er              | topic 433      topic 440      topic 451      topic 251      
er              | </s>            | topic 440      topic 433      topic 251      topic 52       
<s>             | John            | topic 251      topic 303      topic 242      topic 433      
John            | <UNK>           | topic 297      topic 385      topic 251      topic 267      
<UNK>           | op              | topic 251      topic 159      topic 267      topic 297      
op              | de              | topic 457      topic 428      topic 225      topic 297      
de              | US              | topic 297      topic 134      topic 455      topic 267      
US              | Open            | topic 358      topic 297      topic 37       topic 134      
Open            | van             | topic 159      topic 297      topic 455      topic 251      
van             | dit             | topic 455      topic 297      topic 263      topic 197      
dit             | jaar            | topic 164      topic 214      topic 289      topic 428      
jaar            | </s>            | topic 159      topic 251      topic 81       topic 225      
<s>             | de              | topic 251      topic 303      topic 242      topic 225      
de              | achtste         | topic 297      topic 134      topic 455      topic 245      
achtste         | hole            | topic 245      topic 203      topic 265      topic 369      
hole            | op              | topic 225      topic 60       topic 251      topic 297      
op              | de              | topic 225      topic 455      topic 457      topic 297      
de              | baan            | topic 297      topic 203      topic 245      topic 289      
baan            | van             | topic 159      topic 251      topic 225      topic 60       
van             | <UNK>           | topic 455      topic 297      topic 251      topic 225      
<UNK>           | No              | topic 251      topic 297      topic 159      topic 455      
No              | </s>            | topic 297      topic 251      topic 267      topic 159      
<s>             | een             | topic 251      topic 297      topic 225      topic 303      
een             | par             | topic 297      topic 134      topic 251      topic 159      
par             | vier            | topic 297      topic 251      topic 225      topic 267      
vier            | komma           | topic 428      topic 297      topic 164      topic 245      
komma           | en              | topic 428      topic 164      topic 60       topic 297      
en              | niet            | topic 428      topic 297      topic 60       topic 164      
niet            | eens            | topic 159      topic 251      topic 433      topic 81       
eens            | een             | topic 428      topic 251      topic 225      topic 159      
een             | moeilijke       | topic 134      topic 297      topic 267      topic 289      
moeilijke       | </s>            | topic 134      topic 297      topic 369      topic 267      
<s>             | elf             | topic 251      topic 303      topic 225      topic 242      
elf             | slagen          | topic 428      topic 164      topic 297      topic 245      
slagen          | had             | topic 428      topic 60       topic 251      topic 159      
had             | hij             | topic 251      topic 242      topic 303      topic 81       
hij             | nodig           | topic 251      topic 218      topic 433      topic 295      
nodig           | </s>            | topic 251      topic 159      topic 442      topic 218      
<s>             | elf             | topic 251      topic 303      topic 242      topic 225      
elf             | </s>            | topic 428      topic 297      topic 245      topic 164      
<s>             | waaronder       | topic 251      topic 303      topic 225      topic 297      
waaronder       | twee            | topic 455      topic 225      topic 297      topic 251      
twee            | <UNK>           | topic 428      topic 297      topic 164      topic 245      
<UNK>           | omdat           | topic 297      topic 251      topic 159      topic 60       
omdat           | hij             | topic 251      topic 303      topic 297      topic 225      
hij             | van             | topic 251      topic 218      topic 433      topic 295      
van             | <UNK>           | topic 455      topic 428      topic 297      topic 225      
<UNK>           | op              | topic 251      topic 159      topic 297      topic 218      
op              | een             | topic 225      topic 295      topic 455      topic 421      
een             | <UNK>           | topic 297      topic 369      topic 134      topic 267      
<UNK>           | bal             | topic 251      topic 369      topic 225      topic 60       
bal             | had             | topic 507      topic 251      topic 159      topic 60       
had             | <UNK>           | topic 159      topic 134      topic 251      topic 50       
<UNK>           | </s>            | topic 159      topic 251      topic 225      topic 507      
<s>             | toen            | topic 251      topic 303      topic 242      topic 225      
toen            | hij             | topic 251      topic 187      topic 303      topic 507      
hij             | na              | topic 251      topic 507      topic 369      topic 218      
na              | zijn            | topic 60       topic 455      topic 225      topic 251      
zijn            | achtste         | topic 369      topic 50       topic 134      topic 245      
achtste         | shot            | topic 245      topic 369      topic 203      topic 50       
shot            | eindelijk       | topic 369      topic 60       topic 507      topic 251      
eindelijk       | op              | topic 507      topic 404      topic 369      topic 251      
op              | de              | topic 295      topic 225      topic 507      topic 421      
de              | green           | topic 369      topic 203      topic 297      topic 245      
green           | lag             | topic 297      topic 369      topic 267      topic 134      
lag             | waar            | topic 251      topic 159      topic 507      topic 225      
waar            | hij             | topic 303      topic 242      topic 187      topic 251      
hij             | met             | topic 251      topic 507      topic 295      topic 433      
met             | zijn            | topic 251      topic 225      topic 455      topic 295      
zijn            | tweede          | topic 369      topic 134      topic 50       topic 297      
tweede          | dwars           | topic 369      topic 245      topic 444      topic 421      
dwars           | doorheen        | topic 369      topic 507      topic 404      topic 60       
doorheen        | was             | topic 507      topic 251      topic 225      topic 159      
was             | <UNK>           | topic 159      topic 251      topic 507      topic 404      
<UNK>           | had             | topic 159      topic 251      topic 297      topic 507      
had             | hij             | topic 187      topic 242      topic 303      topic 251      
hij             | nog             | topic 251      topic 382      topic 433      topic 303      
nog             | eens            | topic 382      topic 440      topic 187      topic 433      
eens            | drie            | topic 159      topic 382      topic 251      topic 225      
drie            | <UNK>           | topic 428      topic 164      topic 297      topic 245      
<UNK>           | nodig           | topic 159      topic 60       topic 251      topic 297      
nodig           | </s>            | topic 159      topic 251      topic 507      topic 225      
<s>             | lezers          | topic 303      topic 251      topic 187      topic 242      
lezers          | van             | topic 251      topic 60       topic 507      topic 295      
van             | Knack           | topic 455      topic 297      topic 428      topic 225      
Knack           | kennen          | topic 159      topic 297      topic 251      topic 60       
kennen          | John            | topic 251      topic 303      topic 225      topic 159      
John            | <UNK>           | topic 297      topic 251      topic 267      topic 455      
<UNK>           | wij             | topic 251      topic 159      topic 455      topic 225      
wij             | hebben          | topic 251      topic 433      topic 159      topic 455      
hebben          | u               | topic 251      topic 303      topic 440      topic 187      
u               | al              | topic 433      topic 303      topic 251      topic 242      
al              | meermaals       | topic 440      topic 382      topic 187      topic 52       
meermaals       | over            | topic 159      topic 382      topic 251      topic 134      
over            | hem             | topic 159      topic 225      topic 251      topic 507      
hem             | verteld         | topic 159      topic 176      topic 251      topic 187      
verteld         | </s>            | topic 159      topic 251      topic 507      topic 303      
<s>             | een             | topic 303      topic 187      topic 242      topic 251      
een             | <UNK>           | topic 134      topic 251      topic 297      topic 159      
<UNK>           | buiten          | topic 251      topic 225      topic 507      topic 159      
buiten          | categorie       | topic 251      topic 507      topic 225      topic 455      
categorie       | die             | topic 159      topic 251      topic 225      topic 297      
die             | in              | topic 251      topic 303      topic 187      topic 242      
in              | negentien       | topic 455      topic 225      topic 263      topic 281      
negentien       | honderd         | topic 428      topic 164      topic 206      topic 263      
honderd         | één-en        | topic 428      topic 164      topic 206      topic 263      
één-en        | negentig        | topic 164      topic 428      topic 481      topic 206      
negentig        | door            | topic 507      topic 369      topic 60       topic 225      
door            | de              | topic 251      topic 455      topic 507      topic 225      
de              | vele            | topic 134      topic 297      topic 455      topic 369      
vele            | forfaits        | topic 134      topic 297      topic 455      topic 251      
forfaits        | per             | topic 507      topic 225      topic 251      topic 281      
per             | ongeluk         | topic 164      topic 297      topic 289      topic 134      
ongeluk         | in              | topic 507      topic 404      topic 60       topic 251      
in              | de              | topic 455      topic 507      topic 225      topic 281      
de              | <UNK>           | topic 297      topic 134      topic 369      topic 455      
<UNK>           | van             | topic 507      topic 251      topic 159      topic 225      
van             | de              | topic 455      topic 225      topic 297      topic 251      
de              | US              | topic 297      topic 134      topic 455      topic 369      
US              | <UNK>           | topic 358      topic 297      topic 134      topic 203      
<UNK>           | op              | topic 159      topic 251      topic 297      topic 507      
op              | <UNK>           | topic 225      topic 457      topic 507      topic 295      
<UNK>           | <UNK>           | topic 297      topic 159      topic 251      topic 369      
<UNK>           | geraakte        | topic 159      topic 251      topic 507      topic 297      
geraakte        | </s>            | topic 159      topic 251      topic 507      topic 225      
<s>             | <UNK>           | topic 303      topic 251      topic 242      topic 507      
<UNK>           | pas             | topic 251      topic 297      topic 507      topic 159      
pas             | in              | topic 81       topic 251      topic 60       topic 225      
in              | extremis        | topic 455      topic 263      topic 225      topic 297      
extremis        | opgeroepen      | topic 159      topic 251      topic 225      topic 218      
opgeroepen      | kwam            | topic 159      topic 251      topic 218      topic 225      
kwam            | net             | topic 251      topic 218      topic 81       topic 225      
net             | op              | topic 251      topic 225      topic 433      topic 218      
op              | tijd            | topic 225      topic 251      topic 455      topic 295      
tijd            | in              | topic 251      topic 159      topic 433      topic 225      
in              | Indianapolis    | topic 455      topic 225      topic 251      topic 281      
Indianapolis    | aan             | topic 159      topic 251      topic 218      topic 225      
aan             | om              | topic 251      topic 455      topic 225      topic 159      
om              | van             | topic 251      topic 455      topic 225      topic 433      
van             | start           | topic 455      topic 251      topic 297      topic 225      
start           | te              | topic 251      topic 225      topic 218      topic 159      
te              | kunnen          | topic 358      topic 188      topic 281      topic 134      
kunnen          | gaan            | topic 159      topic 281      topic 251      topic 134      
gaan            | in              | topic 159      topic 251      topic 225      topic 281      
in              | de              | topic 455      topic 225      topic 281      topic 507      
de              | eerste          | topic 297      topic 134      topic 369      topic 245      
eerste          | ronde           | topic 245      topic 265      topic 369      topic 297      
ronde           | moest           | topic 159      topic 225      topic 251      topic 94       
moest           | clubs           | topic 251      topic 159      topic 433      topic 281      
clubs           | en              | topic 159      topic 251      topic 433      topic 218      
en              | een             | topic 297      topic 251      topic 134      topic 225      
een             | <UNK>           | topic 297      topic 369      topic 134      topic 159      
<UNK>           | lenen           | topic 159      topic 251      topic 225      topic 60       
lenen           | en              | topic 159      topic 251      topic 225      topic 281      
en              | won             | topic 251      topic 433      topic 225      topic 303      
won             | tot             | topic 251      topic 159      topic 218      topic 60       
tot             | <UNK>           | topic 225      topic 455      topic 428      topic 60       
<UNK>           | verbijstering   | topic 159      topic 251      topic 297      topic 218      
verbijstering   | het             | topic 159      topic 251      topic 225      topic 218      
het             | toernooi        | topic 134      topic 297      topic 289      topic 251      
toernooi        | </s>            | topic 159      topic 251      topic 225      topic 218      
<s>             | John            | topic 251      topic 303      topic 297      topic 433      
John            | wie             | topic 297      topic 49       topic 202      topic 251      
wie             | zonder          | topic 251      topic 303      topic 297      topic 433      
zonder          | zonde           | topic 297      topic 251      topic 134      topic 369      
zonde           | is              | topic 251      topic 433      topic 159      topic 507      
is              | <UNK>           | topic 251      topic 159      topic 433      topic 303      
<UNK>           | de              | topic 251      topic 159      topic 297      topic 433      
de              | eerste          | topic 297      topic 134      topic 245      topic 369      
eerste          | steen           | topic 245      topic 369      topic 265      topic 297      
steen           | raakte          | topic 225      topic 251      topic 159      topic 94       
raakte          | daarna          | topic 251      topic 159      topic 225      topic 218      
daarna          | aan             | topic 433      topic 251      topic 218      topic 159      
aan             | de              | topic 225      topic 251      topic 159      topic 455      
de              | drank           | topic 369      topic 297      topic 245      topic 134      
drank           | </s>            | topic 159      topic 251      topic 225      topic 433      
<s>             | hij             | topic 251      topic 303      topic 225      topic 297      
hij             | stelde          | topic 404      topic 507      topic 369      topic 60       
stelde          | zich            | topic 251      topic 94       topic 455      topic 218      
zich            | gewelddadig     | topic 433      topic 251      topic 218      topic 440      
gewelddadig     | op              | topic 433      topic 251      topic 218      topic 159      
op              | tegen           | topic 251      topic 225      topic 159      topic 507      
tegen           | zijn            | topic 251      topic 455      topic 225      topic 94       
zijn            | eerste          | topic 134      topic 297      topic 369      topic 50       
eerste          | vervolgens      | topic 245      topic 369      topic 444      topic 50       
vervolgens      | tegen           | topic 159      topic 251      topic 225      topic 60       
tegen           | zijn            | topic 455      topic 251      topic 225      topic 297      
zijn            | tweede          | topic 369      topic 134      topic 297      topic 245      
tweede          | en              | topic 245      topic 369      topic 444      topic 297      
en              | tenslotte       | topic 251      topic 369      topic 245      topic 225      
tenslotte       | tegen           | topic 251      topic 159      topic 225      topic 60       
tegen           | zijn            | topic 455      topic 251      topic 225      topic 297      
zijn            | derde           | topic 297      topic 369      topic 245      topic 134      
derde           | echtgenote      | topic 245      topic 444      topic 369      topic 297      
echtgenote      | volgde          | topic 159      topic 251      topic 297      topic 60       
volgde          | een             | topic 159      topic 251      topic 218      topic 60       
een             | <UNK>           | topic 369      topic 297      topic 134      topic 159      
<UNK>           | in              | topic 159      topic 251      topic 225      topic 60       
in              | de              | topic 455      topic 225      topic 251      topic 297      
de              | Betty           | topic 297      topic 369      topic 245      topic 134      
Betty           | Ford            | topic 159      topic 251      topic 297      topic 225      
Ford            | kliniek         | topic 159      topic 251      topic 297      topic 455      
kliniek         | zwoer           | topic 159      topic 251      topic 297      topic 455      
zwoer           | de              | topic 159      topic 251      topic 218      topic 455      
de              | drank           | topic 297      topic 134      topic 369      topic 159      
drank           | af              | topic 159      topic 251      topic 225      topic 433      
af              | won             | topic 159      topic 251      topic 225      topic 433      
won             | de              | topic 159      topic 251      topic 225      topic 218      
de              | British         | topic 369      topic 297      topic 245      topic 134      
British         | Open            | topic 297      topic 358      topic 468      topic 49       
Open            | op              | topic 159      topic 297      topic 251      topic 455      
op              | de              | topic 225      topic 159      topic 251      topic 455      
de              | heilige         | topic 297      topic 203      topic 245      topic 369      
heilige         | Old             | topic 297      topic 245      topic 369      topic 203      
Old             | <UNK>           | topic 159      topic 251      topic 297      topic 225      
<UNK>           | van             | topic 159      topic 251      topic 297      topic 455      
van             | Saint           | topic 455      topic 297      topic 225      topic 251      
Saint           | Andrews         | topic 159      topic 297      topic 251      topic 49       
Andrews         | raakte          | topic 159      topic 251      topic 297      topic 455      
raakte          | weer            | topic 159      topic 251      topic 218      topic 225      
weer            | aan             | topic 433      topic 251      topic 159      topic 218      
aan             | de              | topic 159      topic 225      topic 251      topic 455      
de              | drank           | topic 369      topic 297      topic 245      topic 203      
drank           | gaf             | topic 159      topic 251      topic 225      topic 218      
gaf             | zijn            | topic 159      topic 251      topic 507      topic 225      
zijn            | tweede          | topic 159      topic 251      topic 297      topic 369      
tweede          | vrouw           | topic 369      topic 245      topic 444      topic 297      
vrouw           | een             | topic 159      topic 251      topic 225      topic 218      
een             | ongelukkige     | topic 369      topic 297      topic 159      topic 134      
ongelukkige     | slag            | topic 134      topic 297      topic 369      topic 159      
slag            | enzovoort       | topic 159      topic 251      topic 225      topic 94       
enzovoort       | enzovoort       | topic 159      topic 251      topic 225      topic 507      
enzovoort       | </s>            | topic 159      topic 251      topic 225      topic 297      
<s>             | dat             | topic 251      topic 303      topic 507      topic 297      
dat             | alles           | topic 251      topic 507      topic 303      topic 404      
alles           | was             | topic 251      topic 433      topic 303      topic 440      
was             | niets           | topic 251      topic 433      topic 303      topic 242      
niets           | vergeleken      | topic 433      topic 159      topic 440      topic 251      
vergeleken      | bij             | topic 251      topic 94       topic 159      topic 225      
bij             | wat             | topic 251      topic 455      topic 49       topic 94       
wat             | hem             | topic 251      topic 303      topic 242      topic 433      
hem             | overkwam        | topic 251      topic 433      topic 159      topic 303      
overkwam        | in              | topic 159      topic 251      topic 507      topic 303      
in              | de              | topic 455      topic 507      topic 251      topic 225      
de              | slotronde       | topic 297      topic 134      topic 369      topic 245      
slotronde       | van             | topic 159      topic 251      topic 60       topic 225      
van             | de              | topic 455      topic 297      topic 251      topic 225      
de              | US              | topic 297      topic 245      topic 369      topic 134      
US              | Open            | topic 358      topic 297      topic 245      topic 265      
Open            | op              | topic 159      topic 297      topic 251      topic 455      
op              | de              | topic 297      topic 225      topic 455      topic 159      
de              | achtste         | topic 203      topic 297      topic 245      topic 369      
achtste         | hole            | topic 245      topic 203      topic 369      topic 444      
hole            | van             | topic 159      topic 251      topic 297      topic 225      
van             | <UNK>           | topic 455      topic 297      topic 245      topic 203      
<UNK>           | </s>            | topic 159      topic 251      topic 297      topic 455      
<s>             | voor            | topic 251      topic 303      topic 49       topic 297      
voor            | </s>            | topic 251      topic 455      topic 49       topic 225      
<s>             | <UNK>           | topic 303      topic 251      topic 49       topic 242      
<UNK>           | meteen          | topic 297      topic 251      topic 369      topic 60       
meteen          | omgedoopt       | topic 251      topic 60       topic 369      topic 81       
omgedoopt       | tot             | topic 251      topic 297      topic 159      topic 218      
tot             | <UNK>           | topic 455      topic 297      topic 225      topic 251      
<UNK>           | </s>            | topic 159      topic 297      topic 251      topic 218      
<s>             | gelukkig        | topic 251      topic 49       topic 303      topic 297      
gelukkig        | ligt            | topic 187      topic 404      topic 251      topic 507      
ligt            | die             | topic 251      topic 303      topic 433      topic 81       
die             | achtste         | topic 251      topic 369      topic 134      topic 297      
achtste         | nogal           | topic 245      topic 444      topic 369      topic 203      
nogal           | ver             | topic 433      topic 159      topic 251      topic 440      
ver             | van             | topic 159      topic 433      topic 251      topic 225      
van             | het             | topic 455      topic 225      topic 251      topic 159      
het             | <UNK>           | topic 289      topic 134      topic 297      topic 50       
<UNK>           | of              | topic 159      topic 251      topic 297      topic 225      
of              | <UNK>           | topic 251      topic 297      topic 159      topic 433      
<UNK>           | had             | topic 159      topic 251      topic 297      topic 455      
had             | zijn            | topic 251      topic 159      topic 303      topic 187      
zijn            | clubs           | topic 159      topic 251      topic 369      topic 297      
clubs           | weggegooid      | topic 159      topic 251      topic 433      topic 225      
weggegooid      | en              | topic 159      topic 251      topic 433      topic 225      
en              | zich            | topic 251      topic 433      topic 303      topic 187      
zich            | terstond        | topic 433      topic 251      topic 382      topic 159      
terstond        | weer            | topic 159      topic 251      topic 433      topic 225      
weer            | in              | topic 433      topic 159      topic 251      topic 440      
in              | de              | topic 281      topic 225      topic 433      topic 455      
de              | alcohol         | topic 297      topic 369      topic 134      topic 421      
alcohol         | gestort         | topic 159      topic 251      topic 433      topic 225      
gestort         | </s>            | topic 159      topic 251      topic 225      topic 94       
<s>             | dat             | topic 251      topic 303      topic 433      topic 297      
dat             | had             | topic 251      topic 303      topic 187      topic 242      
had             | hij             | topic 187      topic 303      topic 242      topic 440      
hij             | twee            | topic 433      topic 251      topic 303      topic 440      
twee            | jaar            | topic 164      topic 428      topic 297      topic 245      
jaar            | eerder          | topic 404      topic 81       topic 159      topic 60       
eerder          | al              | topic 159      topic 382      topic 251      topic 60       
al              | eens            | topic 382      topic 225      topic 81       topic 60       
eens            | gedaan          | topic 159      topic 225      topic 60       topic 382      
gedaan          | op              | topic 159      topic 251      topic 218      topic 507      
op              | de              | topic 225      topic 251      topic 455      topic 159      
de              | US              | topic 297      topic 369      topic 245      topic 50       
US              | Open            | topic 358      topic 297      topic 37       topic 245      
Open            | toen            | topic 159      topic 251      topic 297      topic 455      
toen            | hij             | topic 251      topic 303      topic 297      topic 433      
hij             | na              | topic 251      topic 218      topic 433      topic 60       
na              | negen           | topic 60       topic 455      topic 225      topic 94       
negen           | holes           | topic 245      topic 164      topic 428      topic 366      
holes           | in              | topic 60       topic 369      topic 218      topic 159      
in              | de              | topic 455      topic 225      topic 297      topic 203      
de              | slotronde       | topic 245      topic 297      topic 369      topic 421      
slotronde       | het             | topic 60       topic 369      topic 404      topic 507      
het             | plotseling      | topic 289      topic 134      topic 50       topic 297      
plotseling      | op              | topic 404      topic 507      topic 159      topic 251      
op              | zijn            | topic 225      topic 295      topic 507      topic 421      
zijn            | heupen          | topic 369      topic 159      topic 50       topic 297      
heupen          | kreeg           | topic 159      topic 404      topic 251      topic 507      
